,activity_date,total_supply,total_locked,foundation_locked,lockups_locked_tokens,total_unlocked,total_staked,total_liquid,pct_stake_change
662,2022-08-03,1091768170.3098729,339415085.3107919,551863.9973950358,339415085.3107919,751801221.0016859,427802732.37006575,323998488.6316201,0.006290905128992108
663,2022-08-04,1091861536.1306462,338896006.2631349,551863.9973950358,338896006.2631349,752413665.8701165,428174014.2566189,324239651.61349756,0.08671284902652587
664,2022-08-05,1092053044.0409615,338376929.2539018,551863.9973950358,338376929.2539018,753124250.7896645,427724847.56991756,325399403.21974695,-0.10501299825185129
665,2022-08-06,1092150083.1046832,337857856.6877537,551863.9973950358,337857856.6877537,753740362.4195346,427829978.30127466,325910384.1182599,0.02457301654608557
666,2022-08-07,1092340579.6643183,337338773.6737179,551863.9973950358,337338773.6737179,754449941.9932055,428031543.1323764,326418398.8608292,0.047091116142198075
667,2022-08-08,1092535598.3498876,336819696.2661685,551863.9973950358,336819696.2661685,755164038.0863242,430836330.5286391,324327707.55768514,0.651009953784822
668,2022-08-09,1092627512.8524194,336300621.62515587,551863.9987702279,336300621.62515587,755775027.2284933,430985819.40747714,324789207.8210162,0.03468533582928046
669,2022-08-10,1092813193.4672933,335807344.6618337,551863.9996883189,335807344.6618337,756453984.8057712,431649045.47173417,324804939.33403707,0.153649375856304
670,2022-08-11,1092904950.727326,335287859.79797536,551863.9996883189,335287859.79797536,757065226.9296625,431751281.33092076,325313945.5987417,0.02367934123354587
671,2022-08-12,1093090162.7498405,334768388.4543336,551864.0001482758,334768388.4543336,757769910.2953587,431328390.1622104,326441520.13314825,-0.0980438984207126
672,2022-08-13,1093274126.276397,329948902.07264006,551864.0001482758,329948902.07264006,762773360.2036088,431390742.85110545,331382617.3525033,0.014453877355578015
673,2022-08-14,1093363445.109461,329429411.2138344,551864.0001482758,329429411.2138344,763382169.8954782,431445970.2401613,331936199.65531695,0.0128005342187123
674,2022-08-15,1093542104.8103623,329011237.2067452,551864.0038210265,329011237.2067452,763979003.599796,432025773.39892226,331953230.2008738,0.13420568735966754
675,2022-08-16,1093721309.436012,328556580.86437315,551864.0056558623,328556580.86437315,764612864.5659829,434340147.52470994,330272717.041273,0.5328483077093438
676,2022-08-17,1093811151.7817953,328036640.38647974,551864.0056558623,328036640.38647974,765222647.3896596,434152408.18217885,331070239.2074808,-0.043242727436918926
677,2022-08-18,1093991839.5090094,327516706.8984477,551864.0065753803,327516706.8984477,765923268.6039864,434325005.7782277,331598262.8257587,0.0397392721470311
678,2022-08-19,1094175255.9933226,326996770.2004781,551864.0065753803,326996770.2004781,766626621.7862691,431103061.524198,335523560.2620711,-0.7473721579796404
679,2022-08-20,1094267508.7625108,326476832.03976214,551864.0065753803,326476832.03976214,767238812.7161734,431251646.15640575,335987166.55976766,0.03445427595049466
680,2022-08-21,1094463023.4050672,325940960.0774103,551864.0065753803,325940960.0774103,767970199.3210814,428119657.19480056,339850542.12628084,-0.7315685951276123
681,2022-08-22,1094555359.8797755,325420971.5321507,551864.0065753803,325420971.5321507,768582524.3410493,428096938.8991099,340485585.4419394,-0.005306811057565142
682,2022-08-23,1094739859.2868805,325301922.48177505,551864.0070324762,325301922.48177505,768886072.7980729,428866721.8938458,340019350.90422714,0.179492358683504
683,2022-08-24,1094922217.2563567,324780808.56343377,551864.0070324762,324780808.56343377,769589544.6858907,427041825.27887696,342547719.4070137,-0.42733439839928167
684,2022-08-25,1095013582.9270353,324259687.2298112,551864.0070324762,324259687.2298112,770202031.6901917,427159955.8618021,343042075.82838964,0.02765488227632318
685,2022-08-26,1095195219.340816,323738567.8130179,551864.0070324762,323738567.8130179,770904787.5207657,432057518.11063695,338847269.4101287,1.1335440406757868
686,2022-08-27,1095376505.1962464,323217446.55046517,551864.0070324762,323217446.55046517,771607194.6387488,433335053.40897965,338272141.2297691,0.2948146678401713
687,2022-08-28,1095467840.1631482,322696324.7167424,551864.0070324762,322696324.7167424,772219651.4393731,433246897.7478597,338972753.6915134,-0.020347672788460613
688,2022-08-29,1095650947.8303833,322175205.5061524,551864.0070324762,322175205.5061524,772923878.3171985,433773389.457577,339150488.8596215,0.12137482900359942
689,2022-08-30,1095743702.7866323,321656968.0991264,551864.0074922536,321656968.0991264,773534870.6800138,433404582.5958686,340130288.0841452,-0.08509528429520685
690,2022-08-31,1095930872.6546168,321135842.2489314,551864.0074922536,321135842.2489314,774243166.3981932,433308022.0595613,340935144.3386319,-0.02228450233816659
691,2022-09-01,1096115925.5527813,320597311.7535896,551864.0074922536,320597311.7535896,774966749.7916995,459924819.1032488,315041930.68845075,5.787206068936285
692,2022-09-02,1096208106.335047,320076140.7481239,551864.0074922536,320076140.7481239,775580101.5794308,460410326.58536565,315169774.99406517,0.10545104096982527
693,2022-09-03,1096392180.6641529,319554964.22856826,551864.0074922536,319554964.22856826,776285352.4280924,465547583.05143636,310737769.376656,1.1034868728989125
694,2022-09-04,1096482726.9678535,319033797.42030406,551864.0074922536,319033797.42030406,776897065.5400572,465077461.3964356,311819604.14362156,-0.10108459214282561
695,2022-09-05,1096664727.7127447,318512624.4458239,551864.0074922536,318512624.4458239,777600239.2594286,465482332.1468569,312117907.1125717,0.08697875783039422
696,2022-09-06,1096850591.7827156,317988407.39121795,551864.0074922536,317988407.39121795,778310320.3840053,468161529.58158726,310148790.80241805,0.5722805624641722
697,2022-09-07,1096944002.22742,317467211.0702644,551864.0074922536,317467211.0702644,778924927.1496636,468852169.1552122,310072757.99445134,0.14730433579296687
698,2022-09-08,1097130384.7122521,316943773.05168945,551864.0074922536,316943773.05168945,779634747.6530704,468585066.11652136,311049681.5365491,-0.057002038264798216
699,2022-09-09,1097224812.9891076,316422654.9028257,551864.0074922536,316422654.9028257,780250294.0787896,470031781.070986,310218513.0078036,0.3077908798354514
700,2022-09-10,1097414630.624562,315901608.7355885,551864.0074922536,315901608.7355885,780961157.8814813,469047565.0573848,311913592.8240965,-0.2098328798446687
701,2022-09-11,1097507104.5987577,315380648.71025383,551864.0074922536,315380648.71025383,781574591.8810117,465728794.0390552,315845797.8419565,-0.7125973443787643
702,2022-09-12,1097695062.0481348,314859684.21237993,551864.0074922536,314859684.21237993,782283513.8282627,467560406.32165563,314723107.50660706,0.3917381065282797
703,2022-09-13,1097788038.8793259,310036239.5017169,551864.0074922536,310036239.5017169,787199935.3701167,468280109.20682865,318919826.16328806,0.153690680219583
704,2022-09-14,1097976660.0559506,309515635.30999666,551864.0074922536,309515635.30999666,787909160.7384616,469512797.45705664,318396363.281405,0.2625462515408259
705,2022-09-15,1098074306.6700506,308995467.5400347,551864.0074922536,308995467.5400347,788526975.1225235,467860944.70715827,320666030.4153653,-0.35306489429937926
706,2022-09-16,1098262335.1237955,308475305.782566,551864.0074922536,308475305.782566,789235165.3337371,469545227.56327873,319689937.7704584,0.3587051379184629
707,2022-09-17,1098454862.2875721,307955147.08884954,551864.0074922536,307955147.08884954,789947851.1912303,468487909.7874509,321459941.4037794,-0.22568731310643386
708,2022-09-18,1098550424.6276689,307434984.293875,551864.0074922536,307434984.293875,790563576.3263018,452930929.4654555,337632646.86084634,-3.434735698079976
709,2022-09-19,1098742930.9900246,306914821.544428,551864.0074922536,306914821.544428,791276245.4381044,452290513.25640106,338985732.1817033,-0.14159399551485308
710,2022-09-20,1098837220.6165335,306398020.1497998,551864.0084065598,306398020.1497998,791887336.458327,451962935.75443774,339924400.7038893,-0.07247884196885934
711,2022-09-21,1099027931.1084158,305877841.77847487,551864.0064355942,305877841.77847487,792598225.3235054,475827201.9272061,316771023.3962993,5.015321964804187
712,2022-09-22,1099122327.180114,305357665.19257003,551864.0064355942,305357665.19257003,793212797.9811085,480567127.6394336,312645670.3416749,0.986319171581755
713,2022-09-23,1099308450.1174855,304837489.6181006,551864.0064355942,304837489.6181006,793919096.4929494,477577369.03833824,316341727.4546111,-0.6260260211064121
714,2022-09-24,1099493383.0700054,304317306.38530934,551864.0064355942,304317306.38530934,794624212.6782606,477395528.88164675,317228683.7966138,-0.03809004183960951
715,2022-09-25,1099583284.4115348,303797134.9920831,551864.0064355942,303797134.9920831,795234285.4130162,477574473.3377779,317659812.0752383,0.03746943484657095
716,2022-09-26,1099764900.8841841,303278300.89257383,551864.0068926346,303278300.89257383,795934735.9847177,477734401.94856477,318200334.03615296,0.03347646938016169
717,2022-09-27,1099944913.3570435,302839844.76884073,551864.0073496493,302839844.76884073,796553204.5808532,478112350.33310235,318440854.2477509,0.07905011955332952
718,2022-09-28,1100032619.3789506,302319175.3476773,551864.0073496493,302319175.3476773,797161580.0239236,478138515.33567536,319023064.6882483,0.005472264152288631
719,2022-09-29,1100216703.6926963,301798514.53420246,551864.0073496493,301798514.53420246,797866325.1511443,482023457.447081,315842867.70406324,0.8059653635906727
720,2022-09-30,1100309657.9798043,301277848.221207,551864.0073496493,301277848.221207,798479945.7512476,482256486.29382795,316223459.4574197,0.04832052100279327
721,2022-10-01,1100486939.9915137,300757185.97378063,551864.0073496493,300757185.97378063,799177890.0103835,483129616.95842856,316048273.0519549,0.18072389560744284
722,2022-10-02,1100679711.3617158,300236525.9310343,551864.0073496493,300236525.9310343,799891321.4233319,484206621.7770357,315684699.64629614,0.2224267017775503
723,2022-10-03,1100766927.3306572,299715862.00105935,551864.0073496493,299715862.00105935,800499201.3222482,480338560.11014736,320160641.21210086,-0.805278190866332
724,2022-10-04,1100943676.5823684,299195195.8352311,551864.0073496493,299195195.8352311,801196616.7397876,465447375.14099836,335749241.5987892,-3.1993273062583967
725,2022-10-05,1101030142.581251,298674539.65041023,551864.0073496493,298674539.65041023,801803738.9234909,465355852.5834648,336447886.3400261,-0.01966721961817086
726,2022-10-06,1101216158.5188923,298153867.7633863,551864.0073496493,298153867.7633863,802510426.7481563,460971665.8504051,341538760.8977512,-0.95107510023891
727,2022-10-07,1101397190.1558836,297633206.85561574,551864.0073496493,297633206.85561574,803212119.2929181,471526506.4810538,331685612.81186426,2.238440572390772
728,2022-10-08,1101491681.9645464,297110809.7845995,551864.0073496493,297110809.7845995,803829008.1725973,471190746.29913706,332638261.87346023,-0.07125780473278098
729,2022-10-09,1101673153.2657492,296590138.6841662,551864.0073496493,296590138.6841662,804531150.5742332,471338784.0885782,333192366.48565495,0.03140793722872104
730,2022-10-10,1101764290.1164472,296069470.1800833,551864.0073496493,296069470.1800833,805142955.9290143,471833931.2956757,333309024.63333863,0.10494099178873739
731,2022-10-11,1101946596.4652371,295798804.44456005,551864.0078086513,295798804.44456005,805595928.0128684,471746887.2804228,333849040.7324456,-0.0184514233373676
732,2022-10-12,1102129893.5225778,295278139.0347267,551864.0078086513,295278139.0347267,806299890.4800426,472451953.3628555,333847937.1171871,0.14923551006914693
733,2022-10-13,1102220140.218606,290527946.8444499,551864.0078086513,290527946.8444499,811140329.3663477,472844093.3800398,338296235.98630786,0.08293220168643245
734,2022-10-14,1102402861.0102966,290324460.29374087,551864.0082656665,290324460.29374087,811526536.70829,472141721.7775166,339384814.9307734,-0.1487628756634507
735,2022-10-15,1102579087.9355354,290120005.8951391,551864.0082656665,290120005.8951391,811907218.0321306,473124222.78673714,338782995.24539346,0.20766237742670057
736,2022-10-16,1102664986.3639352,289915551.4303028,551864.0082656665,289915551.4303028,812197570.9253668,473682429.12908167,338515141.7962851,0.11784400434081022
737,2022-10-17,1102842821.2671924,289711097.10718673,551864.0082656665,289711097.10718673,812579860.1517401,474287482.786892,338292377.3648481,0.12757107867470552
738,2022-10-18,1103022375.5396726,289506643.7139633,551864.0082656665,289506643.7139633,812963867.8174437,474570076.0025156,338393791.8149281,0.059547204915233465
739,2022-10-19,1103113247.9088738,289232620.1834732,551864.0082656665,289232620.1834732,813328763.7171351,474791249.95098686,338537513.7661482,0.04658340870730626
740,2022-10-20,1103296287.8013756,288990254.93758893,551864.0082656665,288990254.93758893,813754168.855521,473224989.7132745,340529179.1422465,-0.33097580891943323
741,2022-10-21,1103477554.371235,288785698.4426306,551864.0082656665,288785698.4426306,814139991.9203385,473414655.35189754,340725336.568441,0.04006332218044406
742,2022-10-22,1103568338.8102615,288581141.49227977,551864.0082656665,288581141.49227977,814435333.309716,473288951.26266396,341146382.047052,-0.026559692318656403
743,2022-10-23,1103747523.9934566,288376587.2361575,551864.0082656665,288376587.2361575,814819072.7490336,473540159.8965265,341278912.85250705,0.053049066401769096
744,2022-10-24,1103929907.890739,288172034.6207282,551864.0082656665,288172034.6207282,815206009.2617452,473793755.036248,341412254.2254972,0.053524373638509815
745,2022-10-25,1104018778.4660802,287967478.6103279,551864.0082656665,287967478.6103279,815499435.8474865,473914842.4243942,341584593.4230923,0.025550452804296242
746,2022-10-26,1104199926.462676,287762923.961087,551864.0082656665,287762923.961087,815885138.4933233,475271306.1215339,340613832.37178946,0.28540828778601224
747,2022-10-27,1104382106.278875,287558368.9504686,551864.0082656665,287558368.9504686,816271873.3201407,475153824.8121253,341118048.5080154,-0.024724900289925245
748,2022-10-28,1104471700.7083626,287353816.0526416,551864.0082656665,287353816.0526416,816566020.6474553,477237026.6510546,339328993.9964007,0.43651303704321265
749,2022-10-29,1104649581.9153414,287149261.17337424,551864.0082656665,287149261.17337424,816948456.7337015,477631827.10894156,339316629.6247599,0.0826579041594897
750,2022-10-30,1104741850.5059845,286844449.0591976,551864.0082656665,286844449.0591976,817345537.4385211,476567364.5033695,340778172.93515164,-0.22336036515662272
751,2022-10-31,1104922952.0637245,286639626.46102756,551864.0082656665,286639626.46102756,817731461.5944313,476321395.61822355,341410065.97620773,-0.051639268655307546
752,2022-11-01,1105106654.9458466,286434811.41205746,551864.0082656665,286434811.41205746,818119979.5255233,477310948.6247307,340809030.9007926,0.20731831301132786
753,2022-11-02,1105196715.953706,286229998.18746954,551864.0082656665,286229998.18746954,818414853.7579709,477301697.902888,341113155.8550829,-0.0019381288362012583
754,2022-11-03,1105380217.5499399,286025209.2055348,551864.0082656665,286025209.2055348,818803144.3361394,477428351.8488977,341374792.48724174,0.02652836714017326
755,2022-11-04,1105562834.743513,285820428.18428856,551864.0082656665,285820428.18428856,819190542.550959,476306666.3600463,342883876.19091266,-0.2354964916664528
756,2022-11-05,1105653214.0028925,285615646.22250605,551864.0082656665,285615646.22250605,819485703.7721208,473257477.075391,346228226.69672984,-0.6442981743254279
757,2022-11-06,1105840434.3010674,285410867.8964152,551864.0082656665,285410867.8964152,819877702.3963865,465418110.1366887,354459592.2596978,-1.6843708416073326
758,2022-11-07,1106020920.5345278,285206086.73996717,551864.0082656665,285206086.73996717,820262969.7862949,465756872.40118504,354506097.3851099,0.07273371249463878
759,2022-11-08,1106114608.654366,285001307.54026645,551864.0082656665,285001307.54026645,820561437.1058336,465249089.82402587,355312347.2818078,-0.10914208931633596
760,2022-11-09,1106295918.0499172,284796527.31839913,551864.0082656665,284796527.31839913,820947526.7232523,466998814.0399331,353948712.6833192,0.37467423113361065
761,2022-11-10,1106478961.2817595,284591745.6412761,551864.0082656665,284591745.6412761,821335351.6322176,463649583.7319586,357685767.900259,-0.7223624102099251
762,2022-11-11,1106568753.9535143,284386964.7286171,551864.0082656665,284386964.7286171,821629925.2166318,462432675.3799926,359197249.83663917,-0.2631536257609923
763,2022-11-12,1106748794.4831476,284182186.14547867,551864.0082656665,284182186.14547867,822014744.3294033,481483134.7103417,340531609.6190616,3.9566202753518667
764,2022-11-13,1106927379.6505456,279677404.5855119,551864.0082656665,279677404.5855119,826698111.056768,482043365.63313764,344654745.4236303,0.11622002556971722
765,2022-11-14,1107014254.5323699,279472626.25150895,551864.0082656665,279472626.25150895,826989764.2725953,481771765.3937693,345217998.87882596,-0.056375291969686714
766,2022-11-15,1107190685.1528747,279267845.7220459,551864.0082656665,279267845.7220459,827370975.4225631,482664346.31401855,344706629.1085445,0.18492787525443077
767,2022-11-16,1107368596.2600822,279267405.779574,551864.0096385627,279267405.779574,827549326.4708698,469033524.2024611,358515802.26840866,-2.9061509270014625
768,2022-11-17,1107455446.2790456,279062444.0160245,551864.0096385627,279062444.0160245,827841138.2533827,469263890.9086186,358577247.34476405,0.04909107873429264
769,2022-11-18,1107634146.5397708,278857482.906219,551864.0096385627,278857482.906219,828224799.6239134,469200761.07993114,359024038.54398227,-0.01345475837297272
770,2022-11-19,1107811137.92378,278652523.785332,551864.0096385627,278652523.785332,828606750.1288095,469561221.6767499,359045528.45205957,0.07676540995689152
771,2022-11-20,1107987679.8336446,278447561.85599464,551864.0096385627,278447561.85599464,828988253.9680114,469785311.9551173,359202942.0128941,0.04770057144503426
772,2022-11-21,1108074951.933975,278242599.576451,551864.0096385627,278242599.576451,829280488.3478854,469958184.8460884,359322303.50179696,0.03678473884389177
773,2022-11-22,1108251835.2298272,278037638.35330904,551864.0096385627,278037638.35330904,829662332.8668793,469016198.05651623,360646134.8103631,-0.2008431251363021
774,2022-11-23,1108429893.0987678,277832679.16124886,551864.0096385627,277832679.16124886,830045349.9278802,470407082.8601178,359638267.0677624,0.2956768412467028
775,2022-11-24,1108518121.7307749,277627726.28894454,551864.0096385627,277627726.28894454,830338531.4321917,470157366.0205359,360181165.41165584,-0.053113458945787784
776,2022-11-25,1108695724.9338655,277438081.5092404,551864.0100955765,277438081.5092404,830705779.4145296,470096232.99717283,360609546.4173567,-0.013004363590269463
777,2022-11-26,1108871896.7098327,277233046.44269836,551864.0100955765,277233046.44269836,831086986.2570388,470709228.7968127,360377757.4602261,0.13022812431503894
778,2022-11-27,1109049291.4263618,277028009.6937509,551864.0100955765,277028009.6937509,831469417.7225152,470834375.15999776,360635042.56251746,0.026579699738888962
779,2022-11-28,1109136366.26936,276822974.5929538,551864.0100955765,276822974.5929538,831761527.6663108,470879246.044935,360882281.6213758,0.009529170230820228
780,2022-11-29,1109319103.3118906,276617936.7861415,551864.0100955765,276617936.7861415,832149302.5156535,479397182.4799095,352752120.035744,1.776801522051386
781,2022-11-30,1109497193.0428064,276412900.90380865,551864.0100955765,276412900.90380865,832532428.1289022,479323543.9150887,353208884.2138135,-0.015363018519650495
782,2022-12-01,1109585103.4131377,276207885.99948597,551864.0100955765,276207885.99948597,832825353.4035562,479381009.62505174,353444343.7785045,0.011987481524968757
783,2022-12-02,1109763077.92955,276002936.99668753,551864.0100955765,276002936.99668753,833208276.9227669,479432320.2256033,353775956.69716364,0.010702365774463374
784,2022-12-03,1109942308.4153826,275797987.1003636,551864.0100955765,275797987.1003636,833592457.3049235,480166574.6226277,353425882.68229586,0.1529165993283499
785,2022-12-04,1110028947.8939972,275593035.2348341,551864.0100955765,275593035.2348341,833884048.6490676,481561509.7599444,352322538.88912326,0.2896691510939178
786,2022-12-05,1110205284.414228,275388087.4248806,551864.0100955765,275388087.4248806,834265332.9792517,482055852.3095794,352209480.66967237,0.10254881198237342
787,2022-12-06,1110384974.916376,275183136.3176493,551864.0100955765,275183136.3176493,834649974.588631,482574516.67151815,352075457.9171129,0.1074786056910284
788,2022-12-07,1110474286.9964542,274978185.80074346,551864.0100955765,274978185.80074346,834944237.1856153,482664341.2328212,352279895.9527941,0.018610150705072215
789,2022-12-08,1110653803.5159302,274765839.84153324,551864.0100955765,274765839.84153324,835336099.6643014,483410687.5730121,351925412.0912893,0.1543917748153092
790,2022-12-09,1110831563.8433678,274562090.06785434,551864.0100955765,274562090.06785434,835717609.7654179,483022375.6766194,352695234.0887985,-0.08039211348102526
791,2022-12-10,1111008133.9699838,274358338.0299962,551864.0100955765,274358338.0299962,836097931.9298921,482509734.54659915,353588197.3832929,-0.10624472281412523
792,2022-12-11,1111095233.5945842,274154586.8873728,551864.0100955765,274154586.8873728,836388782.697116,482911933.45878935,353476849.23832667,0.08328618208075511
793,2022-12-12,1111271337.0889277,273877796.3100254,551864.0100955765,273877796.3100254,836841676.7688067,478126271.1260539,358715405.64275277,-1.0009201798228986
794,2022-12-13,1111448803.840558,269374046.339739,551864.0100955765,269374046.339739,841522893.4907235,476830407.22902894,364692486.26169455,-0.2717662039540585
795,2022-12-14,1111536167.796013,269170293.6044537,551864.0100955765,269170293.6044537,841814010.181464,466194466.8989762,375619543.28248775,-2.2814385594922726
796,2022-12-15,1111714195.8680692,268966612.56961834,551864.0100955765,268966612.56961834,842195719.2883554,472358645.2342012,369837074.05415416,1.304978409396682
797,2022-12-16,1111891606.7179923,268714205.38115,551864.0114884068,268714205.38115,842625537.325354,473453583.98235154,369171953.34300244,0.23126633427092713
798,2022-12-17,1112066542.2864964,268511228.1385921,551864.0114884068,268511228.1385921,843003450.1364158,483617801.973027,359385648.16338885,2.1017046827491157
799,2022-12-18,1112153440.4242685,268308249.49425316,551864.0114884068,268308249.49425316,843293326.918527,482052143.02418274,361241183.8943443,-0.3247903720585015
800,2022-12-19,1112328428.125643,268039591.82576472,551864.0119462608,268039591.82576472,843736972.287932,481172014.8457117,362564957.44222033,-0.18291341792877347
801,2022-12-20,1112511830.7503316,267836614.40414628,551864.0119462608,267836614.40414628,844123352.3342391,481377469.95256174,362745882.3816774,0.04268066531453485
802,2022-12-21,1112608623.8366225,267633647.41232592,551864.0121299723,267633647.41232592,844423112.4121666,479999379.17803967,364423733.2341269,-0.28710261602462595
803,2022-12-22,1112784317.6518915,267430669.79814044,551864.0121299723,267430669.79814044,844801783.8416212,480118298.27768075,364683485.5639404,0.024768708059596634
804,2022-12-23,1112976924.6279476,267227693.3529632,551864.0121299723,267227693.3529632,845197367.2628543,477660528.99171287,367536838.27114147,-0.514543098454439
805,2022-12-24,1113063080.5352254,267024741.68673432,551864.0121299723,267024741.68673432,845486474.8363612,477780727.27705103,367705747.55931014,0.025157625344832013
806,2022-12-25,1113245772.3984606,266821870.3564039,551864.0121299723,266821870.3564039,845872038.0299268,477455339.8198006,368416698.21012616,-0.06815034415012633
807,2022-12-26,1113430125.4798949,266618996.16717348,551864.0121299723,266618996.16717348,846259265.3005913,477482072.5518181,368777192.7487733,0.005598688108761962
808,2022-12-27,1113517132.652512,266416122.71304417,551864.0121299723,266416122.71304417,846549145.9273378,477575454.52599233,368973691.40134543,0.019553344563519204
809,2022-12-28,1113692033.5501733,266213248.05657992,551864.0121299723,266213248.05657992,846926921.4814632,477823188.0059604,369103733.4755028,0.05184626577079143
810,2022-12-29,1113865720.4449859,266010374.6891317,551864.0121299723,266010374.6891317,847303481.7437241,484581640.52322334,362721841.22050077,1.394698426866853
811,2022-12-30,1114038762.1015232,265807502.97411352,551864.0121299723,265807502.97411352,847679395.1152796,484794762.6881927,362884632.42708683,0.04396131752488941
812,2022-12-31,1114124871.6718912,265604628.34138116,551864.0121299723,265604628.34138116,847968379.3183801,484961202.1666184,363007177.1517617,0.03432016369188773
813,2023-01-01,1114297343.1439679,265401755.780414,551864.0121299723,265401755.780414,848343723.351424,484932596.9470789,363411126.4043451,-0.005898803198547853
814,2023-01-02,1114469662.4006996,265198882.2839706,551864.0139952161,265198882.2839706,848718916.102734,485300158.2915629,363418757.81117105,0.07573897065643109
815,2023-01-03,1114642535.0092087,264996025.02773038,551864.0162964847,264996025.02773038,849094645.965182,485502442.5994149,363592203.36576706,0.041664941327368865
816,2023-01-04,1114728759.1672692,265145462.0781192,551864.0167559814,265145462.0781192,849031433.0723943,488362359.7081821,360669073.36421216,0.5856137460053503
817,2023-01-05,1114905870.8486648,265982731.89443693,551864.0186095973,265982731.89443693,848371274.9356182,488862697.3082608,359508577.62735736,0.10234726495468749
818,2023-01-06,1115080145.4287376,265776165.32121137,551864.0218232422,265776165.32121137,848752116.085703,491083971.8207894,357668144.2649136,0.45232071091483306
819,2023-01-07,1115252618.529766,265569600.4393382,551864.0218232422,265569600.4393382,849131154.0686046,486878683.0625651,362252471.0060395,-0.863724148235903
820,2023-01-08,1115338527.0363784,265363034.23671475,551864.0218232422,265363034.23671475,849423628.7778404,485130197.88872385,364293430.8891165,-0.36041565366382144
821,2023-01-09,1115512372.8803499,269572740.60050446,551864.0236595123,269572740.60050446,845387768.2561859,486084046.4029647,359303721.8532212,0.1962311911488115
822,2023-01-10,1115687719.5623298,269359675.96334237,551864.0241170718,269359675.96334237,845776179.5748702,485659670.75065297,360116508.82421726,-0.08738128320513283
823,2023-01-11,1115862820.432642,269166247.94614136,551864.0254920698,269166247.94614136,846144708.4610084,486100803.5124494,360043904.94855905,0.09074923526331702
824,2023-01-12,1115949690.3424106,269240995.8391201,551864.0268681239,269240995.8391201,846156830.4764222,486453102.31116194,359703728.16526026,0.07242194510401134
825,2023-01-13,1116126759.9356952,264727368.0363144,551864.0268681239,264727368.0363144,850847527.8725127,488499039.9587263,362348487.9137864,0.41882122178525094
826,2023-01-14,1116302457.642914,264513751.30535704,551864.0268681239,264513751.30535704,851236842.310689,488755870.747736,362480971.562953,0.05254786783773113
827,2023-01-15,1116388771.45629,264300134.28361893,551864.0268681239,264300134.28361893,851536773.1458029,488261604.3725901,363275168.77321273,-0.1012298265355156
828,2023-01-16,1116563655.1277764,264086518.0549361,551864.0268681239,264086518.0549361,851925273.0459722,489291553.82176393,362633719.2242083,0.21049810509276767
829,2023-01-17,1116737442.0783408,265378473.5288872,551864.0277862669,265378473.5288872,850807104.5216672,488459148.5707501,362347955.9509171,-0.17041450722121
830,2023-01-18,1116911751.5726588,265170887.34171483,551864.0282444953,265170887.34171483,851189000.2026995,487718274.448105,363470725.75459456,-0.15190616416485625
831,2023-01-19,1116997660.965577,268394185.1658757,551864.0291623052,268394185.1658757,848051611.7705389,488951384.99677265,359100226.7737663,0.252194918862088
832,2023-01-20,1117171771.3749294,268174310.73683444,551864.0291623052,268174310.73683444,848445596.6089325,490375071.4857508,358070525.1231817,0.29032603241118693
833,2023-01-21,1117346481.7871706,267954435.82886347,551864.0291623052,267954435.82886347,848840181.9291449,491295359.2330561,357544822.69608873,0.18731863226673795
834,2023-01-22,1117520598.478116,267734560.34140408,551864.0291623052,267734560.34140408,849234174.1075495,487909731.08750594,361324443.0200436,-0.6939046159222926
835,2023-01-23,1117606629.389586,267514684.0076415,551864.0291623052,267514684.0076415,849540081.3527821,489024307.2450847,360515774.1076974,0.22791835519541337
836,2023-01-24,1117781122.9425213,267294811.113028,551864.0291623052,267294811.113028,849934447.8003311,489471406.30263126,360463041.49769986,0.0913432433007415
837,2023-01-25,1117956068.78781,267074936.35445747,551864.0291623052,267074936.35445747,850329268.4041904,489086731.7732979,361242536.6308925,-0.07865159783391107
838,2023-01-26,1118130616.0899727,266964047.38975278,551864.0300791037,266964047.38975278,850614704.6701407,488887659.4335771,361727045.2365636,-0.040719444616684086
839,2023-01-27,1118217687.5282433,266921384.00119433,551864.0309958435,266921384.00119433,850744439.4960531,489068392.7824042,361676046.7136489,0.036954616469671464
840,2023-01-28,1118396549.948047,266700958.52345747,551864.0309958435,266700958.52345747,851143727.3935937,490042188.3680818,361101539.02551186,0.1987166837452321
841,2023-01-29,1118577825.4661987,266480532.5083786,551864.0309958435,266480532.5083786,851545428.9268241,490651945.53476965,360893483.39205444,0.1242748902224804
842,2023-01-30,1118666779.4271111,266260106.93953893,551864.0309958435,266260106.93953893,851854808.4565765,299736047.7842458,552118760.6723306,-63.694673751069075
843,2023-01-31,1118844577.4451063,266041200.6415382,551864.031455477,266041200.6415382,852251512.7721125,489245005.0558071,363006507.7163054,38.73498049304447
844,2023-02-01,1119021404.4097483,265670754.71112725,551864.031455477,265670754.71112725,852798785.6671654,490999142.463224,361799643.2039414,0.3572587517397352
845,2023-02-02,1119201979.4184942,265450309.6277555,551864.031455477,265450309.6277555,853199805.7592832,491873378.3957521,361326427.3635311,0.1777359724934513
846,2023-02-03,1119295416.1809392,265229864.71829137,551864.031455477,265229864.71829137,853513687.4311924,491261301.23496294,362252386.19622946,-0.1245929934335237
847,2023-02-04,1119485666.1877582,265009419.03460488,551864.031455477,265009419.03460488,853924383.1216979,491897726.8745091,362026656.2471888,0.12938169964516533
